species_id,pokemon_id,name_ko,name_en,generation,is_legendary,is_mythical,types_en,types_ko,height_m,weight_kg,hp,attack,defense,special_attack,special_defense,speed,total,image_file,image_url
655,655,마폭시,delphox,generation-vi,0,0,fire|psychic,불꽃|에스퍼,1.5,39.0,75,69,72,114,100,104,534,data\images\0655_delphox.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png
656,656,개구마르,froakie,generation-vi,0,0,water,물,0.3,7.0,41,56,40,62,44,71,314,data\images\0656_froakie.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png
657,657,개굴반장,frogadier,generation-vi,0,0,water,물,0.6,10.9,54,63,52,83,56,97,405,data\images\0657_frogadier.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png
658,658,개굴닌자,greninja,generation-vi,0,0,water|dark,물|악,1.5,40.0,72,95,67,103,71,122,530,data\images\0658_greninja.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png
659,659,파르빗,bunnelby,generation-vi,0,0,normal,노말,0.4,5.0,38,36,38,32,36,57,237,data\images\0659_bunnelby.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png
660,660,파르토,diggersby,generation-vi,0,0,normal|ground,노말|땅,1.0,42.4,85,56,77,50,77,78,423,data\images\0660_diggersby.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png
661,661,화살꼬빈,fletchling,generation-vi,0,0,normal|flying,노말|비행,0.3,1.7,45,50,43,40,38,62,278,data\images\0661_fletchling.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png
662,662,불화살빈,fletchinder,generation-vi,0,0,fire|flying,불꽃|비행,0.7,16.0,62,73,55,56,52,84,382,data\images\0662_fletchinder.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png
663,663,파이어로,talonflame,generation-vi,0,0,fire|flying,불꽃|비행,1.2,24.5,78,81,71,74,69,126,499,data\images\0663_talonflame.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png
664,664,분이벌레,scatterbug,generation-vi,0,0,bug,벌레,0.3,2.5,38,35,40,27,25,35,200,data\images\0664_scatterbug.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png
665,665,분떠도리,spewpa,generation-vi,0,0,bug,벌레,0.3,8.4,45,22,60,27,30,29,213,data\images\0665_spewpa.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png
666,666,비비용,vivillon,generation-vi,0,0,bug|flying,벌레|비행,1.2,17.0,80,52,50,90,50,89,411,data\images\0666_vivillon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png
667,667,레오꼬,litleo,generation-vi,0,0,fire|normal,불꽃|노말,0.6,13.5,62,50,58,73,54,72,369,data\images\0667_litleo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png
668,668,화염레오,pyroar,generation-vi,0,0,fire|normal,불꽃|노말,1.5,81.5,86,68,72,109,66,106,507,data\images\0668_pyroar.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png
669,669,플라베베,flabebe,generation-vi,0,0,fairy,페어리,0.1,0.1,44,38,39,61,79,42,303,data\images\0669_flabebe.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png
670,670,플라엣테,floette,generation-vi,0,0,fairy,페어리,0.2,0.9,54,45,47,75,98,52,371,data\images\0670_floette.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png
671,671,플라제스,florges,generation-vi,0,0,fairy,페어리,1.1,10.0,78,65,68,112,154,75,552,data\images\0671_florges.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png
672,672,메이클,skiddo,generation-vi,0,0,grass,풀,0.9,31.0,66,65,48,62,57,52,350,data\images\0672_skiddo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png
673,673,고고트,gogoat,generation-vi,0,0,grass,풀,1.7,91.0,123,100,62,97,81,68,531,data\images\0673_gogoat.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png
674,674,판짱,pancham,generation-vi,0,0,fighting,격투,0.6,8.0,67,82,62,46,48,43,348,data\images\0674_pancham.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png
675,675,부란다,pangoro,generation-vi,0,0,fighting|dark,격투|악,2.1,136.0,95,124,78,69,71,58,495,data\images\0675_pangoro.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png
676,676,트리미앙,furfrou,generation-vi,0,0,normal,노말,1.2,28.0,75,80,60,65,90,102,472,data\images\0676_furfrou.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png
677,677,냐스퍼,espurr,generation-vi,0,0,psychic,에스퍼,0.3,3.5,62,48,54,63,60,68,355,data\images\0677_espurr.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png
678,678,냐오닉스,meowstic,generation-vi,0,0,psychic,에스퍼,0.6,8.5,74,48,76,83,81,104,466,data\images\0678_meowstic.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png
679,679,단칼빙,honedge,generation-vi,0,0,steel|ghost,강철|고스트,0.8,2.0,45,80,100,35,37,28,325,data\images\0679_honedge.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png
680,680,쌍검킬,doublade,generation-vi,0,0,steel|ghost,강철|고스트,0.8,4.5,59,110,150,45,49,35,448,data\images\0680_doublade.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png
681,681,킬가르도,aegislash,generation-vi,0,0,steel|ghost,강철|고스트,1.7,53.0,60,50,140,50,140,60,500,data\images\0681_aegislash.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png
682,682,슈쁘,spritzee,generation-vi,0,0,fairy,페어리,0.2,0.5,78,52,60,63,65,23,341,data\images\0682_spritzee.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png
683,683,프레프티르,aromatisse,generation-vi,0,0,fairy,페어리,0.8,15.5,101,72,72,99,89,29,462,data\images\0683_aromatisse.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png
684,684,나룸퍼프,swirlix,generation-vi,0,0,fairy,페어리,0.4,3.5,62,48,66,59,57,49,341,data\images\0684_swirlix.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png
685,685,나루림,slurpuff,generation-vi,0,0,fairy,페어리,0.8,5.0,82,80,86,85,75,72,480,data\images\0685_slurpuff.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png
686,686,오케이징,inkay,generation-vi,0,0,dark|psychic,악|에스퍼,0.4,3.5,53,54,53,37,46,45,288,data\images\0686_inkay.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png
687,687,칼라마네로,malamar,generation-vi,0,0,dark|psychic,악|에스퍼,1.5,47.0,86,92,88,68,75,73,482,data\images\0687_malamar.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png
688,688,거북손손,binacle,generation-vi,0,0,rock|water,바위|물,0.5,31.0,42,52,67,39,56,50,306,data\images\0688_binacle.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png
689,689,거북손데스,barbaracle,generation-vi,0,0,rock|water,바위|물,1.3,96.0,72,105,115,54,86,68,500,data\images\0689_barbaracle.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png
690,690,수레기,skrelp,generation-vi,0,0,poison|water,독|물,0.5,7.3,50,60,60,60,60,30,320,data\images\0690_skrelp.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png
691,691,드래캄,dragalge,generation-vi,0,0,poison|dragon,독|드래곤,1.8,81.5,65,75,90,97,123,44,494,data\images\0691_dragalge.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png
692,692,완철포,clauncher,generation-vi,0,0,water,물,0.5,8.3,50,53,62,58,63,44,330,data\images\0692_clauncher.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png
693,693,블로스터,clawitzer,generation-vi,0,0,water,물,1.3,35.3,71,73,88,120,89,59,500,data\images\0693_clawitzer.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png
694,694,목도리키텔,helioptile,generation-vi,0,0,electric|normal,전기|노말,0.5,6.0,44,38,33,61,43,70,289,data\images\0694_helioptile.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png
695,695,일레도리자드,heliolisk,generation-vi,0,0,electric|normal,전기|노말,1.0,21.0,62,55,52,109,94,109,481,data\images\0695_heliolisk.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png
696,696,티고라스,tyrunt,generation-vi,0,0,rock|dragon,바위|드래곤,0.8,26.0,58,89,77,45,45,48,362,data\images\0696_tyrunt.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png
697,697,견고라스,tyrantrum,generation-vi,0,0,rock|dragon,바위|드래곤,2.5,270.0,82,121,119,69,59,71,521,data\images\0697_tyrantrum.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png
698,698,아마루스,amaura,generation-vi,0,0,rock|ice,바위|얼음,1.3,25.2,77,59,50,67,63,46,362,data\images\0698_amaura.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png
699,699,아마루르가,aurorus,generation-vi,0,0,rock|ice,바위|얼음,2.7,225.0,123,77,72,99,92,58,521,data\images\0699_aurorus.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png
700,700,님피아,sylveon,generation-vi,0,0,fairy,페어리,1.0,23.5,95,65,65,110,130,60,525,data\images\0700_sylveon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png
701,701,루차불,hawlucha,generation-vi,0,0,fighting|flying,격투|비행,0.8,21.5,78,92,75,74,63,118,500,data\images\0701_hawlucha.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png
702,702,데덴네,dedenne,generation-vi,0,0,electric|fairy,전기|페어리,0.2,2.2,67,58,57,81,67,101,431,data\images\0702_dedenne.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png
703,703,멜리시,carbink,generation-vi,0,0,rock|fairy,바위|페어리,0.3,5.7,50,50,150,50,150,50,500,data\images\0703_carbink.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png
704,704,미끄메라,goomy,generation-vi,0,0,dragon,드래곤,0.3,2.8,45,50,35,55,75,40,300,data\images\0704_goomy.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png
705,705,미끄네일,sliggoo,generation-vi,0,0,dragon,드래곤,0.8,17.5,68,75,53,83,113,60,452,data\images\0705_sliggoo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png
706,706,미끄래곤,goodra,generation-vi,0,0,dragon,드래곤,2.0,150.5,90,100,70,110,150,80,600,data\images\0706_goodra.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png
707,707,클레피,klefki,generation-vi,0,0,steel|fairy,강철|페어리,0.2,3.0,57,80,91,80,87,75,470,data\images\0707_klefki.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png
708,708,나목령,phantump,generation-vi,0,0,ghost|grass,고스트|풀,0.4,7.0,43,70,48,50,60,38,309,data\images\0708_phantump.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png
709,709,대로트,trevenant,generation-vi,0,0,ghost|grass,고스트|풀,1.5,71.0,85,110,76,65,82,56,474,data\images\0709_trevenant.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png
710,710,호바귀,pumpkaboo,generation-vi,0,0,ghost|grass,고스트|풀,0.4,5.0,49,66,70,44,55,51,335,data\images\0710_pumpkaboo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png
711,711,펌킨인,gourgeist,generation-vi,0,0,ghost|grass,고스트|풀,0.9,12.5,65,90,122,58,75,84,494,data\images\0711_gourgeist.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png
712,712,꽁어름,bergmite,generation-vi,0,0,ice,얼음,1.0,99.5,55,69,85,32,35,28,304,data\images\0712_bergmite.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png
713,713,크레베이스,avalugg,generation-vi,0,0,ice,얼음,2.0,505.0,95,117,184,44,46,28,514,data\images\0713_avalugg.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png
714,714,음뱃,noibat,generation-vi,0,0,flying|dragon,비행|드래곤,0.5,8.0,40,30,35,45,40,55,245,data\images\0714_noibat.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png
715,715,음번,noivern,generation-vi,0,0,flying|dragon,비행|드래곤,1.5,85.0,85,70,80,97,80,123,535,data\images\0715_noivern.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png
716,716,제르네아스,xerneas,generation-vi,1,0,fairy,페어리,3.0,215.0,126,131,95,131,98,99,680,data\images\0716_xerneas.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png
717,717,이벨타르,yveltal,generation-vi,1,0,dark|flying,악|비행,5.8,203.0,126,131,95,131,98,99,680,data\images\0717_yveltal.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png
718,718,지가르데,zygarde,generation-vi,1,0,dragon|ground,드래곤|땅,5.0,305.0,108,100,121,81,95,95,600,data\images\0718_zygarde.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png
719,719,디안시,diancie,generation-vi,0,1,rock|fairy,바위|페어리,0.7,8.8,50,100,150,100,150,50,600,data\images\0719_diancie.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png
720,720,후파,hoopa,generation-vi,0,1,psychic|ghost,에스퍼|고스트,0.5,9.0,80,110,60,150,130,70,600,data\images\0720_hoopa.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png
721,721,볼케니온,volcanion,generation-vi,0,1,fire|water,불꽃|물,1.7,195.0,80,110,120,130,90,70,600,data\images\0721_volcanion.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png
722,722,나몰빼미,rowlet,generation-vii,0,0,grass|flying,풀|비행,0.3,1.5,68,55,55,50,50,42,320,data\images\0722_rowlet.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png
723,723,빼미스로우,dartrix,generation-vii,0,0,grass|flying,풀|비행,0.7,16.0,78,75,75,70,70,52,420,data\images\0723_dartrix.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png
724,724,모크나이퍼,decidueye,generation-vii,0,0,grass|ghost,풀|고스트,1.6,36.6,78,107,75,100,100,70,530,data\images\0724_decidueye.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png
725,725,냐오불,litten,generation-vii,0,0,fire,불꽃,0.4,4.3,45,65,40,60,40,70,320,data\images\0725_litten.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png
726,726,냐오히트,torracat,generation-vii,0,0,fire,불꽃,0.7,25.0,65,85,50,80,50,90,420,data\images\0726_torracat.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png
727,727,어흥염,incineroar,generation-vii,0,0,fire|dark,불꽃|악,1.8,83.0,95,115,90,80,90,60,530,data\images\0727_incineroar.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png
728,728,누리공,popplio,generation-vii,0,0,water,물,0.4,7.5,50,54,54,66,56,40,320,data\images\0728_popplio.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png
729,729,키요공,brionne,generation-vii,0,0,water,물,0.6,17.5,60,69,69,91,81,50,420,data\images\0729_brionne.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png
730,730,누리레느,primarina,generation-vii,0,0,water|fairy,물|페어리,1.8,44.0,80,74,74,126,116,60,530,data\images\0730_primarina.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png
731,731,콕코구리,pikipek,generation-vii,0,0,normal|flying,노말|비행,0.3,1.2,35,75,30,30,30,65,265,data\images\0731_pikipek.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png
